"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 22 16:08:42 GMT 2024","Sun Dec 22 16:09:20 GMT 2024","38249","Bookimed","Заповнення форм","TestBookimed","","","Открытая форма на главной",""
